Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,TotalMarkDown,Type,Size
34,2010-03-19,45.86,2.743,126.6066452,9.521,False,0.0,A,158114
34,2010-03-26,42.91,2.752,126.6050645,9.521,False,0.0,A,158114
34,2010-04-02,50.07,2.74,126.6034839,9.593,False,0.0,A,158114
34,2010-04-09,51.26,2.773,126.6019032,9.593,False,0.0,A,158114
34,2010-04-16,59.18,2.81,126.5621,9.593,False,0.0,A,158114
34,2010-04-23,55.04,2.805,126.4713333,9.593,False,0.0,A,158114
34,2010-04-30,56.58,2.787,126.3805667,9.593,False,0.0,A,158114
34,2010-05-07,57.39,2.836,126.2898,9.593,False,0.0,A,158114
34,2010-05-14,60.74,2.845,126.2085484,9.593,False,0.0,A,158114
34,2010-05-21,63.99,2.82,126.1843871,9.593,False,0.0,A,158114
34,2010-05-28,68.68,2.756,126.1602258,9.593,False,0.0,A,158114
34,2010-06-04,72.17,2.701,126.1360645,9.593,False,0.0,A,158114
34,2010-06-11,80.84,2.668,126.1119032,9.593,False,0.0,A,158114
34,2010-06-18,73.48,2.635,126.114,9.593,False,0.0,A,158114
34,2010-06-25,78.47,2.654,126.1266,9.593,False,0.0,A,158114
34,2010-07-02,73.66,2.668,126.1392,9.816,False,0.0,A,158114
34,2010-07-09,75.0,2.637,126.1518,9.816,False,0.0,A,158114
34,2010-07-16,78.53,2.621,126.1498065,9.816,False,0.0,A,158114
34,2010-07-23,79.58,2.612,126.1283548,9.816,False,0.0,A,158114
34,2010-07-30,72.26,2.65,126.1069032,9.816,False,0.0,A,158114
34,2010-08-06,73.8,2.64,126.0854516,9.816,False,0.0,A,158114
34,2010-08-13,76.72,2.698,126.064,9.816,False,0.0,A,158114
34,2010-08-20,76.45,2.671,126.0766452,9.816,False,0.0,A,158114
34,2010-08-27,72.87,2.621,126.0892903,9.816,False,0.0,A,158114
34,2010-09-03,72.59,2.584,126.1019355,9.816,False,0.0,A,158114
34,2010-09-10,72.61,2.574,126.1145806,9.816,True,0.0,A,158114
34,2010-09-17,70.71,2.594,126.1454667,9.816,False,0.0,A,158114
34,2010-09-24,69.78,2.642,126.1900333,9.816,False,0.0,A,158114
34,2010-10-01,70.13,2.619,126.2346,10.21,False,0.0,A,158114
34,2010-10-08,65.21,2.645,126.2791667,10.21,False,0.0,A,158114
34,2010-10-15,59.57,2.732,126.3266774,10.21,False,0.0,A,158114
34,2010-10-22,58.11,2.736,126.3815484,10.21,False,0.0,A,158114
34,2010-10-29,50.78,2.718,126.4364194,10.21,False,0.0,A,158114
34,2010-11-05,52.43,2.699,126.4912903,10.21,False,0.0,A,158114
34,2010-11-12,47.2,2.741,126.5461613,10.21,False,0.0,A,158114
34,2010-11-19,40.93,2.78,126.6072,10.21,False,0.0,A,158114
34,2010-11-26,41.13,2.752,126.6692667,10.21,True,0.0,A,158114
34,2010-12-03,34.7,2.727,126.7313333,10.21,False,0.0,A,158114
34,2010-12-10,41.93,2.86,126.7934,10.21,False,0.0,A,158114
34,2010-12-17,42.64,2.884,126.8794839,10.21,False,0.0,A,158114
34,2010-12-24,42.74,2.887,126.9835806,10.21,False,0.0,A,158114
34,2010-12-31,34.11,2.955,127.0876774,10.21,True,0.0,A,158114
34,2011-01-07,24.5,2.98,127.1917742,10.398,False,0.0,A,158114
34,2011-01-14,30.75,2.992,127.3009355,10.398,False,0.0,A,158114
34,2011-01-21,39.57,3.017,127.4404839,10.398,False,0.0,A,158114
34,2011-01-28,34.68,3.022,127.5800323,10.398,False,0.0,A,158114
34,2011-02-04,23.82,2.996,127.7195806,10.398,False,0.0,A,158114
34,2011-02-11,28.66,3.033,127.859129,10.398,True,0.0,A,158114
34,2011-02-18,45.12,3.058,127.99525,10.398,False,0.0,A,158114
34,2011-02-25,44.57,3.087,128.13,10.398,False,0.0,A,158114
34,2011-03-04,46.21,3.305,128.26475,10.398,False,0.0,A,158114
34,2011-03-11,45.87,3.461,128.3995,10.398,False,0.0,A,158114
34,2011-03-18,55.58,3.495,128.5121935,10.398,False,0.0,A,158114
34,2011-03-25,53.11,3.48,128.6160645,10.398,False,0.0,A,158114
34,2011-04-01,55.46,3.521,128.7199355,10.581,False,0.0,A,158114
34,2011-04-08,58.59,3.605,128.8238065,10.581,False,0.0,A,158114
34,2011-04-15,53.3,3.724,128.9107333,10.581,False,0.0,A,158114
34,2011-04-22,63.83,3.781,128.9553,10.581,False,0.0,A,158114
34,2011-04-29,57.73,3.781,128.9998667,10.581,False,0.0,A,158114
34,2011-05-06,54.4,3.866,129.0444333,10.581,False,0.0,A,158114
34,2011-05-13,63.05,3.872,129.089,10.581,False,0.0,A,158114
34,2011-05-20,61.47,3.881,129.0756774,10.581,False,0.0,A,158114
34,2011-05-27,65.99,3.771,129.0623548,10.581,False,0.0,A,158114
34,2011-06-03,74.64,3.683,129.0490323,10.581,False,0.0,A,158114
34,2011-06-10,74.57,3.64,129.0357097,10.581,False,0.0,A,158114
34,2011-06-17,76.58,3.618,129.0432,10.581,False,0.0,A,158114
34,2011-06-24,77.16,3.57,129.0663,10.581,False,0.0,A,158114
34,2011-07-01,81.96,3.504,129.0894,10.641,False,0.0,A,158114
34,2011-07-08,80.84,3.469,129.1125,10.641,False,0.0,A,158114
34,2011-07-15,78.09,3.563,129.1338387,10.641,False,0.0,A,158114
34,2011-07-22,80.75,3.627,129.1507742,10.641,False,0.0,A,158114
34,2011-07-29,78.04,3.659,129.1677097,10.641,False,0.0,A,158114
34,2011-08-05,76.71,3.662,129.1846452,10.641,False,0.0,A,158114
34,2011-08-12,80.23,3.617,129.2015806,10.641,False,0.0,A,158114
34,2011-08-19,77.08,3.55,129.2405806,10.641,False,0.0,A,158114
34,2011-08-26,77.27,3.523,129.2832581,10.641,False,0.0,A,158114
34,2011-09-02,78.24,3.533,129.3259355,10.641,False,0.0,A,158114
34,2011-09-09,70.05,3.554,129.3686129,10.641,True,0.0,A,158114
34,2011-09-16,64.94,3.532,129.4306,10.641,False,0.0,A,158114
34,2011-09-23,66.23,3.473,129.5183333,10.641,False,0.0,A,158114
34,2011-09-30,69.44,3.371,129.6060667,10.641,False,0.0,A,158114
34,2011-10-07,60.42,3.299,129.6938,10.148,False,0.0,A,158114
34,2011-10-14,54.72,3.283,129.7706452,10.148,False,0.0,A,158114
34,2011-10-21,58.93,3.361,129.7821613,10.148,False,0.0,A,158114
34,2011-10-28,54.56,3.362,129.7936774,10.148,False,0.0,A,158114
34,2011-11-04,48.04,3.322,129.8051935,10.148,False,0.0,A,158114
34,2011-11-11,41.04,3.286,129.8167097,10.148,False,26349.32,A,158114
34,2011-11-18,46.0,3.294,129.8268333,10.148,False,12353.739999999998,A,158114
34,2011-11-25,45.99,3.225,129.8364,10.148,True,44249.18,A,158114
34,2011-12-02,39.75,3.176,129.8459667,10.148,False,24415.78,A,158114
34,2011-12-09,24.69,3.153,129.8555333,10.148,False,7844.41,A,158114
34,2011-12-16,32.31,3.149,129.8980645,10.148,False,4891.0599999999995,A,158114
34,2011-12-23,32.45,3.103,129.9845484,10.148,False,4455.030000000001,A,158114
34,2011-12-30,28.84,3.119,130.0710323,10.148,True,28878.14,A,158114
34,2012-01-06,36.39,3.158,130.1575161,9.653,False,27440.269999999997,A,158114
34,2012-01-13,33.99,3.263,130.244,9.653,False,15880.41,A,158114
34,2012-01-20,39.28,3.273,130.2792258,9.653,False,7060.780000000001,A,158114
34,2012-01-27,39.81,3.29,130.3144516,9.653,False,2783.6899999999996,A,158114
34,2012-02-03,38.64,3.354,130.3496774,9.653,False,44051.08,A,158114
34,2012-02-10,36.7,3.411,130.3849032,9.653,True,38992.130000000005,A,158114
34,2012-02-17,37.25,3.493,130.4546207,9.653,False,21811.690000000002,A,158114
34,2012-02-24,39.89,3.541,130.5502069,9.653,False,14354.310000000001,A,158114
34,2012-03-02,42.74,3.619,130.6457931,9.653,False,20858.42,A,158114
34,2012-03-09,42.7,3.667,130.7413793,9.653,False,11122.369999999999,A,158114
34,2012-03-16,48.09,3.707,130.8261935,9.653,False,8337.93,A,158114
34,2012-03-23,47.93,3.759,130.8966452,9.653,False,6646.8,A,158114
34,2012-03-30,59.29,3.82,130.9670968,9.653,False,9985.720000000001,A,158114
34,2012-04-06,54.42,3.864,131.0375484,9.575,False,14646.41,A,158114
34,2012-04-13,59.12,3.881,131.108,9.575,False,11253.84,A,158114
34,2012-04-20,55.34,3.864,131.1173333,9.575,False,6821.01,A,158114
34,2012-04-27,66.49,3.81,131.1266667,9.575,False,8821.56,A,158114
34,2012-05-04,65.04,3.747,131.136,9.575,False,12409.24,A,158114
34,2012-05-11,61.92,3.685,131.1453333,9.575,False,14568.900000000001,A,158114
34,2012-05-18,64.97,3.62,131.0983226,9.575,False,5484.78,A,158114
34,2012-05-25,72.42,3.551,131.0287742,9.575,False,7509.42,A,158114
34,2012-06-01,70.41,3.483,130.9592258,9.575,False,15320.07,A,158114
34,2012-06-08,75.35,3.433,130.8896774,9.575,False,18681.769999999997,A,158114
34,2012-06-15,76.48,3.372,130.8295333,9.575,False,10221.29,A,158114
34,2012-06-22,78.85,3.329,130.7929,9.575,False,10928.349999999999,A,158114
34,2012-06-29,81.91,3.257,130.7562667,9.575,False,7935.67,A,158114
34,2012-07-06,77.95,3.187,130.7196333,9.285,False,13084.35,A,158114
34,2012-07-13,74.02,3.224,130.683,9.285,False,6563.959999999999,A,158114
34,2012-07-20,77.7,3.263,130.7012903,9.285,False,6036.32,A,158114
34,2012-07-27,77.3,3.356,130.7195806,9.285,False,8815.86,A,158114
34,2012-08-03,78.93,3.374,130.737871,9.285,False,18024.1,A,158114
34,2012-08-10,78.26,3.476,130.7561613,9.285,False,15671.48,A,158114
34,2012-08-17,77.78,3.552,130.7909677,9.285,False,12640.69,A,158114
34,2012-08-24,72.44,3.61,130.8381613,9.285,False,6447.42,A,158114
34,2012-08-31,75.89,3.646,130.8853548,9.285,False,19996.079999999998,A,158114
34,2012-09-07,78.26,3.709,130.9325484,9.285,True,14073.54,A,158114
34,2012-09-14,64.28,3.706,130.9776667,9.285,False,10817.310000000001,A,158114
34,2012-09-21,66.08,3.721,131.0103333,9.285,False,12394.55,A,158114
34,2012-09-28,67.06,3.666,131.043,9.285,False,5102.79,A,158114
34,2012-10-05,65.41,3.62,131.0756667,8.839,False,7910.64,A,158114
34,2012-10-12,59.94,3.603,131.1083333,8.839,False,10413.51,A,158114
34,2012-10-19,58.47,3.61,131.1499677,8.839,False,4012.67,A,158114
34,2012-10-26,57.95,3.514,131.1930968,8.839,False,3083.82,A,158114
34,2012-11-02,50.91,3.404,131.2362258,8.839,False,9573.289999999999,A,158114
34,2012-11-09,52.98,3.337,131.2793548,8.839,False,13549.21,A,158114
34,2012-11-16,40.26,3.271,131.3258,8.839,False,10442.42,A,158114
34,2012-11-23,46.08,3.233,131.3766667,8.839,True,63208.700000000004,A,158114
34,2012-11-30,43.03,3.24,131.4275333,8.839,False,10099.539999999999,A,158114
34,2012-12-07,46.37,3.227,131.4784,8.839,False,12792.82,A,158114
34,2012-12-14,35.16,3.193,131.537,8.839,False,4177.5599999999995,A,158114
34,2012-12-21,32.38,3.112,131.642,8.839,False,3339.5199999999995,A,158114
34,2012-12-28,31.68,3.125,131.747,8.839,True,24718.929999999997,A,158114
34,2013-01-04,31.25,3.177,131.852,8.934,False,16892.370000000003,A,158114
34,2013-01-11,37.6,3.235,131.957,8.934,False,13921.400000000001,A,158114
34,2013-01-18,31.84,3.232,132.030871,8.934,False,10535.03,A,158114
34,2013-01-25,45.01,3.22,132.0922903,8.934,False,14095.210000000001,A,158114
34,2013-02-01,48.03,3.232,132.1537097,8.934,False,18052.46,A,158114
34,2013-02-08,47.63,3.401,132.215129,8.934,True,58589.159999999996,A,158114
34,2013-02-15,42.63,3.451,132.2725714,8.934,False,17325.83,A,158114
34,2013-02-22,47.26,3.602,132.3200714,8.934,False,13922.6,A,158114
34,2013-03-01,43.51,3.694,132.3675714,8.934,False,8619.61,A,158114
34,2013-03-08,53.69,3.647,132.4150714,8.934,False,21415.829999999998,A,158114
34,2013-03-15,52.9,3.611,132.4668065,8.934,False,5806.16,A,158114
34,2013-03-22,60.19,3.593,132.529129,8.934,False,10601.68,A,158114
34,2013-03-29,51.0,3.575,132.5914516,8.934,False,5120.4,A,158114
34,2013-04-05,58.4,3.552,132.6537742,8.796,False,15958.39,A,158114
34,2013-04-12,61.46,3.504,132.7160968,8.796,False,14812.439999999999,A,158114
34,2013-04-19,63.99,3.436,132.7160968,8.796,False,2349.66,A,158114
34,2013-04-26,58.54,3.397,132.7160968,8.796,False,5242.4,A,158114
34,2013-05-03,65.07,3.369,133.21938170596093,8.796,False,6123.18,A,158114
34,2013-05-10,63.9,3.371,133.35283621040577,8.796,False,9378.06,A,158114
34,2013-05-17,70.87,3.437,133.49216774026615,8.796,False,7293.8,A,158114
34,2013-05-24,76.4,3.462,133.63755318043872,8.796,False,12969.48,A,158114
34,2013-05-31,79.29,3.438,133.78917159362484,8.796,False,7509.379999999999,A,158114
34,2013-06-07,79.33,3.413,133.94720422033083,8.796,False,15216.519999999999,A,158114
34,2013-06-14,82.3,3.415,134.11183447886808,8.796,False,9978.27,A,158114
34,2013-06-21,80.14,3.453,134.2832479653527,8.796,False,10434.849999999999,A,158114
34,2013-06-28,87.73,3.452,134.46163245370582,8.796,False,7252.83,A,158114
34,2013-07-05,77.96,3.385,134.6471778956535,8.635928071920135,False,19883.73,A,158114
34,2013-07-12,82.77,3.368,134.8400764207267,8.635928071920135,False,6230.780000000001,A,158114
34,2013-07-19,73.3,3.518,135.04052233626123,8.635928071920135,False,7175.59,A,158114
34,2013-07-26,77.89,3.58,135.24871212739794,8.635928071920135,False,2523.7200000000003,A,158114
35,2010-02-05,27.19,2.784,135.3524608,9.262,False,0.0,B,103681
35,2010-02-12,29.81,2.773,135.4113076,9.262,True,0.0,B,103681
35,2010-02-19,32.44,2.745,135.4657781,9.262,False,0.0,B,103681
35,2010-02-26,36.0,2.754,135.5195191,9.262,False,0.0,B,103681
35,2010-03-05,38.07,2.777,135.5732602,9.262,False,0.0,B,103681
35,2010-03-12,45.98,2.818,135.6270013,9.262,False,0.0,B,103681
35,2010-03-19,49.04,2.844,135.6682247,9.262,False,0.0,B,103681
35,2010-03-26,52.34,2.854,135.7073618,9.262,False,0.0,B,103681
35,2010-04-02,46.9,2.85,135.7464988,9.051,False,0.0,B,103681
35,2010-04-09,62.62,2.869,135.7856359,9.051,False,0.0,B,103681
35,2010-04-16,54.95,2.899,135.82725,9.051,False,0.0,B,103681
35,2010-04-23,53.91,2.902,135.8721667,9.051,False,0.0,B,103681
35,2010-04-30,53.55,2.921,135.9170833,9.051,False,0.0,B,103681
35,2010-05-07,69.02,2.966,135.962,9.051,False,0.0,B,103681
35,2010-05-14,53.82,2.982,136.010394,9.051,False,0.0,B,103681
35,2010-05-21,63.31,2.958,136.0796521,9.051,False,0.0,B,103681
35,2010-05-28,67.88,2.899,136.1489101,9.051,False,0.0,B,103681
35,2010-06-04,74.29,2.847,136.2181682,9.051,False,0.0,B,103681
35,2010-06-11,68.9,2.809,136.2874263,9.051,False,0.0,B,103681
35,2010-06-18,70.0,2.78,136.3243393,9.051,False,0.0,B,103681
35,2010-06-25,78.02,2.808,136.3483143,9.051,False,0.0,B,103681
35,2010-07-02,76.25,2.815,136.3722893,8.861,False,0.0,B,103681
35,2010-07-09,82.69,2.793,136.3962643,8.861,False,0.0,B,103681
35,2010-07-16,78.26,2.783,136.4179827,8.861,False,0.0,B,103681
35,2010-07-23,81.56,2.771,136.4366924,8.861,False,0.0,B,103681
35,2010-07-30,79.78,2.781,136.4554021,8.861,False,0.0,B,103681
35,2010-08-06,77.45,2.784,136.4741118,8.861,False,0.0,B,103681
35,2010-08-13,77.36,2.805,136.4928214,8.861,False,0.0,B,103681
35,2010-08-20,75.16,2.779,136.5249182,8.861,False,0.0,B,103681
35,2010-08-27,70.31,2.755,136.557015,8.861,False,0.0,B,103681
35,2010-09-03,78.52,2.715,136.5891118,8.861,False,0.0,B,103681
35,2010-09-10,70.38,2.699,136.6212085,8.861,True,0.0,B,103681
35,2010-09-17,64.5,2.706,136.6338071,8.861,False,0.0,B,103681
35,2010-09-24,67.08,2.713,136.6317821,8.861,False,0.0,B,103681
35,2010-10-01,70.19,2.707,136.6297571,8.763,False,0.0,B,103681
35,2010-10-08,57.78,2.764,136.6277321,8.763,False,0.0,B,103681
35,2010-10-15,58.38,2.868,136.6401935,8.763,False,0.0,B,103681
35,2010-10-22,52.82,2.917,136.688871,8.763,False,0.0,B,103681
35,2010-10-29,61.02,2.921,136.7375484,8.763,False,0.0,B,103681
35,2010-11-05,45.91,2.917,136.7862258,8.763,False,0.0,B,103681
35,2010-11-12,45.9,2.931,136.8349032,8.763,False,0.0,B,103681
35,2010-11-19,50.81,3.0,136.7715714,8.763,False,0.0,B,103681
35,2010-11-26,46.67,3.039,136.6895714,8.763,True,0.0,B,103681
35,2010-12-03,41.81,3.046,136.6075714,8.763,False,0.0,B,103681
35,2010-12-10,30.83,3.109,136.5255714,8.763,False,0.0,B,103681
35,2010-12-17,31.62,3.14,136.5292811,8.763,False,0.0,B,103681
35,2010-12-24,31.34,3.141,136.597273,8.763,False,0.0,B,103681
35,2010-12-31,29.59,3.179,136.665265,8.763,True,0.0,B,103681
35,2011-01-07,34.42,3.193,136.7332569,8.549,False,0.0,B,103681
35,2011-01-14,25.7,3.205,136.803477,8.549,False,0.0,B,103681
35,2011-01-21,30.13,3.229,136.8870657,8.549,False,0.0,B,103681
35,2011-01-28,23.64,3.237,136.9706544,8.549,False,0.0,B,103681
35,2011-02-04,28.7,3.231,137.0542431,8.549,False,0.0,B,103681
35,2011-02-11,30.45,3.239,137.1378318,8.549,True,0.0,B,103681
35,2011-02-18,39.32,3.245,137.2511849,8.549,False,0.0,B,103681
35,2011-02-25,33.05,3.274,137.3764439,8.549,False,0.0,B,103681
35,2011-03-04,36.99,3.433,137.5017028,8.549,False,0.0,B,103681
35,2011-03-11,43.64,3.582,137.6269617,8.549,False,0.0,B,103681
35,2011-03-18,46.65,3.631,137.7398929,8.549,False,0.0,B,103681
35,2011-03-25,40.11,3.625,137.8478929,8.549,False,0.0,B,103681
35,2011-04-01,37.27,3.638,137.9558929,8.512,False,0.0,B,103681
35,2011-04-08,46.87,3.72,138.0638929,8.512,False,0.0,B,103681
35,2011-04-15,52.24,3.821,138.1646952,8.512,False,0.0,B,103681
35,2011-04-22,50.02,3.892,138.2475036,8.512,False,0.0,B,103681
35,2011-04-29,61.71,3.962,138.3303119,8.512,False,0.0,B,103681
35,2011-05-06,56.48,4.046,138.4131202,8.512,False,0.0,B,103681
35,2011-05-13,60.07,4.066,138.4959286,8.512,False,0.0,B,103681
35,2011-05-20,60.22,4.062,138.587106,8.512,False,0.0,B,103681
35,2011-05-27,66.43,3.985,138.6782834,8.512,False,0.0,B,103681
35,2011-06-03,74.17,3.922,138.7694608,8.512,False,0.0,B,103681
35,2011-06-10,73.26,3.881,138.8606382,8.512,False,0.0,B,103681
35,2011-06-17,67.03,3.842,139.0028333,8.512,False,0.0,B,103681
35,2011-06-24,72.02,3.804,139.1832917,8.512,False,0.0,B,103681
35,2011-07-01,73.76,3.748,139.36375,8.684,False,0.0,B,103681
35,2011-07-08,76.87,3.711,139.5442083,8.684,False,0.0,B,103681
35,2011-07-15,77.83,3.76,139.7006325,8.684,False,0.0,B,103681
35,2011-07-22,82.28,3.811,139.7969712,8.684,False,0.0,B,103681
35,2011-07-29,79.41,3.829,139.8933099,8.684,False,0.0,B,103681
35,2011-08-05,78.14,3.842,139.9896486,8.684,False,0.0,B,103681
35,2011-08-12,76.67,3.812,140.0859873,8.684,False,0.0,B,103681
35,2011-08-19,72.97,3.747,140.1289205,8.684,False,0.0,B,103681
35,2011-08-26,72.88,3.704,140.1629528,8.684,False,0.0,B,103681
35,2011-09-02,71.44,3.703,140.196985,8.684,False,0.0,B,103681
35,2011-09-09,70.93,3.738,140.2310173,8.684,True,0.0,B,103681
35,2011-09-16,69.65,3.742,140.2735,8.684,False,0.0,B,103681
35,2011-09-23,63.61,3.711,140.32725,8.684,False,0.0,B,103681
35,2011-09-30,70.92,3.645,140.381,8.684,False,0.0,B,103681
35,2011-10-07,56.91,3.583,140.43475,8.745,False,0.0,B,103681
35,2011-10-14,64.78,3.541,140.4784194,8.745,False,0.0,B,103681
35,2011-10-21,59.62,3.57,140.4616048,8.745,False,0.0,B,103681
35,2011-10-28,51.81,3.569,140.4447903,8.745,False,0.0,B,103681
35,2011-11-04,44.46,3.551,140.4279758,8.745,False,0.0,B,103681
35,2011-11-11,49.69,3.53,140.4111613,8.745,False,45142.95999999999,B,103681
35,2011-11-18,51.42,3.53,140.4127857,8.745,False,26438.189999999995,B,103681
35,2011-11-25,47.88,3.492,140.4217857,8.745,True,66304.31,B,103681
35,2011-12-02,50.55,3.452,140.4307857,8.745,False,38797.28,B,103681
35,2011-12-09,46.28,3.415,140.4397857,8.745,False,12298.34,B,103681
35,2011-12-16,40.68,3.413,140.4700795,8.745,False,31074.63,B,103681
35,2011-12-23,41.59,3.389,140.528765,8.745,False,5931.83,B,103681
35,2011-12-30,37.85,3.389,140.5874505,8.745,True,44708.01999999999,B,103681
35,2012-01-06,35.8,3.422,140.6461359,8.744,False,27923.72,B,103681
35,2012-01-13,41.3,3.513,140.7048214,8.744,False,14127.02,B,103681
35,2012-01-20,30.35,3.533,140.8086118,8.744,False,9929.67,B,103681
35,2012-01-27,36.96,3.567,140.9124021,8.744,False,15182.67,B,103681
35,2012-02-03,42.52,3.617,141.0161924,8.744,False,110659.29999999999,B,103681
35,2012-02-10,37.86,3.64,141.1199827,8.744,True,36560.810000000005,B,103681
35,2012-02-17,37.24,3.695,141.2140357,8.744,False,48450.13,B,103681
35,2012-02-24,41.74,3.739,141.3007857,8.744,False,26913.1,B,103681
35,2012-03-02,40.07,3.816,141.3875357,8.744,False,61614.13,B,103681
35,2012-03-09,44.32,3.848,141.4742857,8.744,False,21769.489999999998,B,103681
35,2012-03-16,49.6,3.862,141.55478,8.744,False,10997.91,B,103681
35,2012-03-23,57.3,3.9,141.6269332,8.744,False,38924.67999999999,B,103681
35,2012-03-30,49.4,3.953,141.6990864,8.744,False,27357.39,B,103681
35,2012-04-06,48.73,3.996,141.7712396,8.876,False,16345.760000000002,B,103681
35,2012-04-13,52.22,4.044,141.8433929,8.876,False,11989.76,B,103681
35,2012-04-20,62.62,4.027,141.9015262,8.876,False,9203.72,B,103681
35,2012-04-27,52.33,4.004,141.9596595,8.876,False,10340.3,B,103681
35,2012-05-04,53.68,3.951,142.0177929,8.876,False,24625.79,B,103681
35,2012-05-11,58.97,3.889,142.0759262,8.876,False,15703.470000000001,B,103681
35,2012-05-18,65.15,3.848,142.0970115,8.876,False,13516.580000000002,B,103681
35,2012-05-25,64.77,3.798,142.1032776,8.876,False,13080.39,B,103681
35,2012-06-01,73.4,3.742,142.1095438,8.876,False,21378.5,B,103681
35,2012-06-08,64.05,3.689,142.1158099,8.876,False,13650.210000000001,B,103681
35,2012-06-15,69.52,3.62,142.1292548,8.876,False,9528.75,B,103681
35,2012-06-22,73.23,3.564,142.1606464,8.876,False,9182.68,B,103681
35,2012-06-29,73.94,3.506,142.1920381,8.876,False,20270.0,B,103681
35,2012-07-06,82.08,3.475,142.2234298,8.839,False,21255.13,B,103681
35,2012-07-13,78.95,3.523,142.2548214,8.839,False,6696.33,B,103681
35,2012-07-20,78.64,3.567,142.2337569,8.839,False,8407.43,B,103681
35,2012-07-27,76.01,3.647,142.2126924,8.839,False,14442.900000000001,B,103681
35,2012-08-03,75.22,3.654,142.1916279,8.839,False,59297.259999999995,B,103681
35,2012-08-10,78.44,3.722,142.1705634,8.839,False,14328.710000000001,B,103681
35,2012-08-17,76.51,3.807,142.2157385,8.839,False,7113.150000000001,B,103681
35,2012-08-24,72.93,3.834,142.3105933,8.839,False,15250.470000000001,B,103681
35,2012-08-31,75.0,3.867,142.4054482,8.839,False,27209.63,B,103681
35,2012-09-07,76.0,3.911,142.500303,8.839,True,22124.32,B,103681
35,2012-09-14,68.72,3.948,142.5938833,8.839,False,17897.53,B,103681
35,2012-09-21,66.1,4.038,142.6798167,8.839,False,18290.62,B,103681
35,2012-09-28,64.92,3.997,142.76575,8.839,False,30619.14,B,103681
35,2012-10-05,64.5,3.985,142.8516833,8.665,False,12064.539999999999,B,103681
35,2012-10-12,55.4,4.0,142.9376167,8.665,False,8185.41,B,103681
35,2012-10-19,56.53,3.969,142.8633629,8.665,False,5277.66,B,103681
35,2012-10-26,58.99,3.882,142.7624113,8.665,False,7637.23,B,103681
35,2012-11-02,54.44,3.787,142.6614597,8.665,False,17883.129999999997,B,103681
35,2012-11-09,41.06,3.771,142.5605081,8.665,False,42070.96,B,103681
35,2012-11-16,46.66,3.75,142.4928071,8.665,False,33302.14,B,103681
35,2012-11-23,43.63,3.748,142.4694405,8.665,True,89088.16,B,103681
35,2012-11-30,38.95,3.729,142.4460738,8.665,False,19616.910000000003,B,103681
35,2012-12-07,44.13,3.688,142.4227071,8.665,False,27592.510000000002,B,103681
35,2012-12-14,43.87,3.637,142.411735,8.665,False,12914.509999999998,B,103681
35,2012-12-21,43.65,3.577,142.4751302,8.665,False,30307.04,B,103681
35,2012-12-28,36.05,3.563,142.5385253,8.665,True,47914.009999999995,B,103681
35,2013-01-04,32.23,3.592,142.6019205,8.6,False,35653.24,B,103681
35,2013-01-11,39.49,3.611,142.6653157,8.6,False,21427.329999999998,B,103681
35,2013-01-18,40.57,3.605,142.7320173,8.6,False,11903.310000000001,B,103681
35,2013-01-25,26.45,3.583,142.8000415,8.6,False,7747.29,B,103681
35,2013-02-01,34.17,3.615,142.8680657,8.6,False,90500.67000000001,B,103681
35,2013-02-08,28.67,3.753,142.9360899,8.6,True,140569.99000000002,B,103681
35,2013-02-15,35.13,3.814,142.9815995,8.6,False,35008.799999999996,B,103681
35,2013-02-22,31.52,3.859,142.9708227,8.6,False,22500.91,B,103681
35,2013-03-01,39.9,3.89,142.9600459,8.6,False,14462.74,B,103681
35,2013-03-08,36.11,3.86,142.9492691,8.6,False,49840.009999999995,B,103681
35,2013-03-15,41.95,3.834,142.9601382,8.6,False,17679.83,B,103681
35,2013-03-22,35.43,3.8,143.0251221,8.6,False,26291.510000000002,B,103681
35,2013-03-29,41.53,3.784,143.090106,8.6,False,16329.720000000001,B,103681
35,2013-04-05,43.78,3.763,143.1550899,8.36,False,25576.24,B,103681
35,2013-04-12,53.28,3.724,143.2200737,8.36,False,11611.529999999997,B,103681
35,2013-04-19,53.65,3.676,143.2200737,8.36,False,3655.1,B,103681
35,2013-04-26,50.88,3.615,143.2200737,8.36,False,4143.16,B,103681
35,2013-05-03,55.83,3.592,142.97437628664284,8.36,False,18462.84,B,103681
35,2013-05-10,57.38,3.583,142.97633477780724,8.36,False,11534.24,B,103681
35,2013-05-17,60.06,3.614,142.9778107406847,8.36,False,20921.08,B,103681
35,2013-05-24,65.19,3.627,142.97882663823464,8.36,False,11461.6,B,103681
35,2013-05-31,64.65,3.646,142.97940546115296,8.36,False,6493.16,B,103681
35,2013-06-07,69.53,3.633,142.9795707278722,8.36,False,26718.96,B,103681
35,2013-06-14,67.64,3.632,142.97934648456132,8.36,False,11951.87,B,103681
35,2013-06-21,70.76,3.626,142.9787573051259,8.36,False,18947.88,B,103681
35,2013-06-28,77.34,3.639,142.97782829120803,8.36,False,12785.029999999999,B,103681
35,2013-07-05,77.41,3.614,142.97658507218634,8.25142557442773,False,15034.76,B,103681
35,2013-07-12,80.74,3.614,142.97505380517597,8.25142557442773,False,22865.7,B,103681
35,2013-07-19,83.36,3.737,142.97326117502865,8.25142557442773,False,5195.22,B,103681
